custnum,saledate,Equipsales
155667,2016-04-01,131680
129365,2015-07-01,78963
161674,2018-08-01,97505
243173,2016-06-01,95563
165034,2017-06-01,115624.22
162454,2018-06-01,165504
179593,2018-03-01,80862.65
122676,2015-02-01,97308
155253,2015-08-01,95245.04
142705,2017-09-01,125006.5
233839,2015-11-01,80266
152213,2016-07-01,309664.87
168829,2015-06-01,100346
167219,2016-05-01,493577
250549,2016-04-01,199456
100056,2018-11-01,97798
161811,2015-10-01,100342.39
222810,2017-07-01,107323
224034,2015-02-01,78781
151287,2018-04-01,778532.56
244191,2018-06-01,114195
126730,2018-03-01,215136
138103,2015-06-01,104602
221990,2016-04-01,113566.97
249972,2018-11-01,88517
172534,2019-02-01,239594.68
161122,2016-08-01,815641.41
135841,2015-04-01,117910.12
220401,2017-05-01,75842
128712,2017-02-01,77076
183594,2018-08-01,211512.73
141966,2016-04-01,84562
243733,2016-02-01,241300
108216,2015-12-01,101369
165717,2015-10-01,186635
234236,2018-08-01,779577.54
165393,2017-04-01,76074
131111,2018-09-01,89574
132544,2016-03-01,245555.41
169363,2018-06-01,202563
224525,2015-05-01,119961
178636,2018-05-01,85456.1
254702,2015-12-01,103005
222063,2015-09-01,107926
180130,2018-06-01,7298438.82
231820,2016-09-01,107199
243733,2017-06-01,290739
224525,2016-04-01,133306
105642,2018-07-01,76629.36
600600,2017-04-01,924916.75
159936,2017-08-01,578102.56
224408,2015-09-01,114415.59
222356,2016-03-01,107444
163651,2017-08-01,78915.6
220379,2016-07-01,110758
122903,2017-06-01,88029
172891,2017-05-01,92842.49
123887,2018-10-01,120973
123887,2018-01-01,89560
148507,2017-07-01,134535.11
130682,2015-05-01,1055316.16
161975,2015-07-01,152467
235185,2015-10-01,125699
247685,2015-01-01,172379
243759,2015-06-01,107669
247158,2016-10-01,148571
146831,2015-03-01,101771
161122,2015-06-01,1143294.53
161122,2016-03-01,759958.28
152937,2017-07-01,260002.66
150973,2017-07-01,99017.33
120715,2017-05-01,138544
106036,2018-09-01,133538
167184,2016-06-01,125415
106779,2018-05-01,102112
141574,2016-08-01,116240
106606,2018-08-01,93031
142705,2018-03-01,238148.96
254010,2018-09-01,368754
132544,2015-06-01,126888.33
152663,2015-06-01,376764
249765,2016-10-01,75392
128074,2016-05-01,90828
155595,2018-07-01,81801.3
151287,2017-07-01,255422.84
144877,2016-12-01,198077.46
102795,2018-05-01,152606
249972,2015-06-01,136182
254628,2018-06-01,92852
225850,2015-09-01,102993
150973,2017-11-01,135802
128074,2016-11-01,113779
155124,2016-10-01,83041
140785,2017-08-01,170923
255962,2015-09-01,1001385.75
138765,2018-03-01,168822.06
245837,2016-06-01,159341.4
163525,2015-02-01,113696
166650,2017-06-01,76594
120310,2018-12-01,320621
244036,2017-12-01,127998
151287,2015-11-01,100844
254010,2018-10-01,276571.26
254010,2018-01-01,241012
100803,2015-02-01,81617
137859,2015-05-01,215444.63
240896,2016-07-01,267129
151172,2015-07-01,84456
146831,2016-05-01,107212
146831,2017-02-01,106234
243853,2016-03-01,202972
169062,2017-05-01,86467
151287,2017-11-01,162344.99
226647,2015-02-01,108885
155866,2016-03-01,721199.22
256382,2015-04-01,538813
167479,2015-07-01,186146
161975,2016-09-01,166277
172891,2018-10-01,250042.95
172891,2018-01-01,192530.95
122908,2018-01-01,184813.66
122908,2018-10-01,229134
223662,2017-06-01,157512.5
168732,2017-09-01,264537.9
121216,2015-12-01,200167
149743,2016-12-01,120005.1
135815,2018-08-01,79830
165803,2017-11-01,758498.87
133357,2018-07-01,156985
235813,2017-08-01,102156
233839,2016-06-01,179032
132737,2017-09-01,192599
159602,2016-08-01,1010130
254688,2016-05-01,97080
144002,2016-02-01,100943
146351,2016-07-01,267338
242458,2018-08-01,236374.32
107246,2017-08-01,385274.14
247453,2017-11-01,79999
221774,2017-03-01,352040.03
126730,2015-12-01,76788
159834,2017-10-01,387947.9
159834,2017-01-01,228597.9
255170,2017-06-01,100198
163053,2015-05-01,201721.06
121372,2018-03-01,124226
989950,2017-04-01,89001
157969,2019-01-01,75954
400400,2017-12-01,7712678.96
139257,2017-12-01,314838
144208,2019-02-01,75475
166329,2018-06-01,102595.96
244036,2018-06-01,152389.59
124919,2017-04-01,80105.81
168829,2018-03-01,93074
231876,2017-05-01,142947
225850,2018-07-01,109595
138103,2018-03-01,77160
109798,2015-08-01,91164
109002,2015-11-01,94820
139115,2017-06-01,85550
106036,2015-04-01,100857.4
129075,2016-07-01,809851.4
146831,2015-04-01,87085
162132,2015-02-01,148014
256283,2017-06-01,123202
155232,2018-02-01,125909
123887,2015-09-01,88674
241035,2018-06-01,115391
140421,2016-06-01,80532
138103,2015-07-01,132631
254224,2016-07-01,94456
255962,2017-11-01,1215377.39
142752,2017-10-01,80240.29
143385,2016-08-01,114172.51
107963,2018-06-01,96133
130317,2015-08-01,167100.24
223740,2016-11-01,201522
168953,2015-02-01,102611
120310,2018-09-01,515144
128874,2018-07-01,430495
144688,2019-01-01,124740
176320,2018-07-01,119664
245100,2016-07-01,158744.53
122143,2018-06-01,82155.04
165803,2017-09-01,794514.87
124919,2018-04-01,100046.35
225850,2017-11-01,133465
144527,2017-07-01,296708.89
224034,2017-06-01,121198
105642,2018-06-01,133412.37
167219,2015-04-01,177088
155182,2017-03-01,429756.32
249972,2016-08-01,167893
147624,2017-07-01,2689356.8
169062,2018-11-01,76113
144002,2017-03-01,89915.9
230581,2018-01-01,263835.3
226821,2017-06-01,76204
150973,2015-10-01,93553.36
244264,2015-11-01,119813
251553,2018-06-01,91253
109969,2016-02-01,92400.79
143385,2016-07-01,99456.97
245837,2018-09-01,78923
223781,2017-08-01,2279267
235348,2017-12-01,77258.15
171736,2018-06-01,271422.21
106036,2018-10-01,117637
106036,2018-01-01,95962.5
244131,2017-05-01,85194
171973,2016-01-01,115471
234236,2016-09-01,327327.22
147624,2017-11-01,1365186.8
220379,2016-09-01,157579
141574,2016-03-01,90966
167024,2018-04-01,93388
500500,2016-11-01,81383
162132,2015-04-01,122160
256462,2015-10-01,115592
151287,2018-07-01,1018490.43
168732,2019-01-01,114151.67
243853,2015-12-01,252568
244770,2018-09-01,82430
244770,2016-07-01,109495
229799,2016-04-01,80235.23
122908,2017-09-01,221480
243546,2018-05-01,180405
159834,2019-02-01,96403.15
254224,2017-09-01,266882
147624,2015-09-01,1521179.67
139077,2017-11-01,91157
223255,2017-10-01,132069.77
155253,2019-01-01,79889.6
149743,2016-05-01,328583.09
245830,2018-06-01,96411
152213,2018-11-01,90665.75
600680,2018-11-01,181482
169139,2016-04-01,284647
152138,2015-03-01,77010
700700,2017-04-01,405591.58
167708,2016-03-01,363889.3
240896,2018-04-01,215816.5
232223,2017-06-01,89862.6
171736,2017-10-01,139651.58
254375,2015-05-01,95868.98
123368,2018-08-01,111823
229799,2015-03-01,270041
166322,2017-08-01,78427.2
222172,2016-08-01,183932
245100,2016-06-01,210955
256382,2016-10-01,815884
256382,2016-01-01,500788
235348,2017-06-01,170347.74
123822,2018-08-01,104085
243956,2017-12-01,112405.14
121683,2016-05-01,89851
221774,2017-08-01,92210
159834,2018-06-01,313475.28
255053,2018-12-01,101541
229799,2016-06-01,226203.73
224034,2017-09-01,126321
127733,2016-02-01,670789.8
167711,2017-10-01,122678
139077,2017-05-01,124121
150973,2018-04-01,117740
136594,2018-01-01,145884
221990,2015-09-01,84955
161811,2016-02-01,103973.2
144527,2017-10-01,299585.23
144527,2017-01-01,331319.83
157197,2017-06-01,89982.76
162132,2018-11-01,101814
254791,2016-09-01,175621
256382,2017-08-01,750048
141966,2016-08-01,263975
172534,2018-04-01,319753.34
234236,2015-03-01,152421.51
155866,2016-09-01,624456.28
168439,2018-08-01,134403
139257,2015-11-01,145762
256283,2016-07-01,75743
255962,2018-06-01,840054.32
172241,2016-06-01,93397
248606,2016-08-01,274732
157197,2017-07-01,124035.6
181265,2017-07-01,129951.7
124919,2018-07-01,100525.14
123477,2018-12-01,111581
126730,2016-02-01,176595
171837,2017-12-01,148626.9
150473,2017-05-01,230095.8
179809,2017-06-01,85500
168732,2018-11-01,206471.76
226640,2015-11-01,81617
182380,2018-07-01,180301
245837,2016-01-01,77832.16
255962,2018-07-01,862638.3
179809,2017-07-01,86887
126730,2015-01-01,449432
126730,2015-10-01,184415
244036,2017-11-01,133185
128074,2017-04-01,80929
222608,2016-08-01,92646
169569,2018-06-01,132086
126264,2017-09-01,80013
107246,2016-10-01,86430.56
107246,2016-01-01,125257.46
126638,2017-02-01,407585
106036,2019-02-01,77797
227142,2016-11-01,83835
151142,2016-12-01,278801
164277,2015-07-01,84837.99
161811,2018-03-01,153779
159936,2015-08-01,157371.74
138103,2015-04-01,109309
227738,2016-07-01,86436.7
245837,2017-08-01,168629.55
100803,2018-06-01,737808.23
172443,2018-05-01,202226.53
223137,2017-03-01,1430806
256259,2015-07-01,505904.49
238983,2016-06-01,106434
161811,2015-07-01,196740.58
243759,2015-04-01,98280
133176,2018-05-01,877103.71
179594,2019-01-01,160964
162454,2017-11-01,103662.05
148239,2017-07-01,75961
234236,2015-05-01,322053.69
126638,2018-04-01,1158667
123368,2017-04-01,86524
255962,2017-05-01,525766.96
225850,2018-06-01,226722
243231,2017-01-01,144182
243231,2017-10-01,322853
126894,2016-05-01,84391
149743,2017-05-01,202876.06
176365,2018-12-01,87359
221773,2016-03-01,115199
106606,2018-10-01,103479
132157,2015-07-01,81653
155120,2018-04-01,90104
144782,2016-06-01,243362
139989,2018-01-01,86572
167711,2017-12-01,141090
100803,2017-06-01,314896.7
243546,2018-06-01,162629.71
171456,2015-05-01,108898
243733,2016-04-01,289784
169139,2018-05-01,318509
128649,2017-06-01,78817
251382,2017-09-01,84489
900900,2018-03-01,886168.45
180406,2017-10-01,145894
155866,2015-11-01,439675.02
230559,2015-02-01,116915
400450,2018-05-01,248481.88
150973,2016-02-01,99549.5
600600,2017-12-01,501936.46
162708,2017-05-01,84981
155667,2017-08-01,182511
129075,2017-03-01,100488.63
159936,2016-09-01,223308
226640,2017-09-01,101865.72
159936,2015-11-01,88153.56
232223,2017-07-01,99972.59
138229,2018-12-01,132212
255962,2015-08-01,1252067.32
155581,2018-12-01,131052
120715,2018-06-01,144257
173072,2016-11-01,85406.77
152213,2015-08-01,266977.59
256462,2017-09-01,99418
171837,2017-05-01,291266.15
180406,2018-10-01,100588
128874,2017-05-01,738515
169623,2018-10-01,120537
256519,2018-11-01,892901.38
223781,2016-01-01,804331
223781,2016-10-01,1470032
146831,2018-11-01,92729
171837,2018-05-01,325321.5
135841,2016-09-01,142972.65
109798,2017-05-01,97040
155866,2015-05-01,346506.74
221773,2016-01-01,77473
108870,2016-07-01,375030.62
223255,2018-10-01,266583
223255,2018-01-01,141688.6
167351,2017-01-01,91070
133176,2017-12-01,1543577.65
120715,2016-03-01,75104
120310,2016-06-01,721686
245727,2015-06-01,131977.14
256519,2015-09-01,991420.74
177102,2019-01-01,88115
152138,2017-12-01,78554
146351,2015-03-01,142924
900900,2017-12-01,445647
248606,2015-05-01,119795
155124,2018-03-01,109226
221990,2016-11-01,76136.77
226607,2015-06-01,156708
234122,2017-02-01,85403
169139,2017-05-01,288810
146773,2019-01-01,128940
131919,2018-09-01,91444.78
241670,2016-04-01,177810
108870,2017-04-01,329107.5
182380,2017-12-01,144091
123887,2016-07-01,94734
157197,2017-08-01,88948.1
240667,2017-06-01,94347.05
133776,2015-02-01,75099
171782,2018-07-01,183551
153503,2015-12-01,89565
175547,2018-12-01,101066.16
241449,2016-01-01,103750
241449,2016-10-01,86542
122908,2016-05-01,140031
224210,2015-09-01,158315
122063,2017-05-01,179512.41
224210,2017-01-01,99915
155425,2016-07-01,85027
235185,2015-11-01,98602
250961,2016-09-01,145662.73
256259,2015-03-01,1341965
161811,2015-08-01,138129.08
600600,2018-02-01,708886.94
125859,2016-09-01,153795.75
163654,2017-05-01,103930.49
106734,2018-03-01,118148.7
231876,2016-12-01,84976
153734,2017-05-01,81239
251382,2017-08-01,76310
147624,2018-10-01,3082256.81
147624,2018-01-01,1157222.81
223781,2018-07-01,2180548
141966,2016-03-01,95321
133357,2016-04-01,211192.92
142705,2017-08-01,270080.05
152213,2017-08-01,231113.85
169569,2018-07-01,97604
180707,2017-10-01,361028
106036,2016-11-01,86761.37
144782,2018-09-01,212772
155667,2016-02-01,95400
223137,2017-04-01,962558
234122,2016-11-01,126984
240203,2018-04-01,124892
242458,2018-03-01,298468.48
147943,2018-07-01,103231.47
233839,2015-05-01,228515
256259,2019-01-01,366220.25
179594,2018-11-01,185641
254628,2016-06-01,75302
223316,2015-03-01,115723
154785,2015-10-01,241483
137646,2016-03-01,81760
222063,2016-04-01,93902
138472,2018-07-01,256958
139257,2017-05-01,109219
169476,2018-11-01,92838.64
225067,2018-05-01,95820
139077,2016-04-01,128314
222356,2015-07-01,217606
122676,2018-08-01,192669.86
104573,2016-08-01,121917.2
140061,2015-06-01,82952
146351,2015-09-01,196407
176813,2017-05-01,113174
152663,2015-11-01,225701
180406,2018-08-01,152078
242458,2018-10-01,93404
242458,2018-01-01,203115.78
129075,2016-08-01,417472
126638,2016-07-01,1604798.94
159936,2016-01-01,88130.2
159936,2016-10-01,184027.06
129642,2016-05-01,76974
255314,2017-03-01,120615.13
226640,2017-10-01,240079.82
226640,2017-01-01,156760.4
169623,2018-09-01,97358.3
155667,2018-04-01,130704
169139,2017-12-01,300260
164518,2018-09-01,80094
600680,2018-05-01,785889.4
161607,2018-03-01,125651
227142,2015-02-01,194854
221774,2018-01-01,108944
221774,2018-10-01,195317
250549,2017-07-01,139847
700700,2015-07-01,155621.06
170125,2017-06-01,115048
168450,2015-05-01,110185.83
241449,2015-05-01,167082
126638,2018-05-01,3499567
237217,2017-04-01,120758
123887,2017-10-01,103818
123887,2017-01-01,79412
122912,2015-08-01,76684
243759,2016-03-01,75908
223316,2015-01-01,135572
223316,2015-10-01,181249
248606,2015-11-01,129865
168829,2018-08-01,120565
163053,2016-08-01,241362.5
139077,2016-07-01,131382
174850,2018-09-01,134242
162708,2018-05-01,96352
222534,2017-09-01,103258
162454,2017-06-01,255519.85
144527,2017-09-01,160263.78
135841,2016-08-01,238655.05
135841,2018-03-01,171957.2
171782,2016-12-01,131166
159602,2016-07-01,1222576.4
254791,2016-11-01,154095
129731,2016-07-01,75984
256259,2017-07-01,216766.44
179594,2018-10-01,210123
179594,2018-01-01,105692
241727,2017-07-01,93637.8
223781,2019-02-01,635133
152138,2018-07-01,171426
222356,2016-08-01,136342
138862,2017-04-01,128896.92
171736,2015-12-01,107625
242414,2018-12-01,97647
243427,2017-07-01,89578
249972,2016-07-01,133724
161030,2018-05-01,97471
128874,2019-02-01,111810
234236,2015-04-01,214721.49
129725,2017-02-01,114876
144112,2015-09-01,183081
105642,2016-08-01,695747.84
164396,2018-06-01,124377
256259,2017-09-01,192160.12
150973,2018-07-01,113044
169571,2017-11-01,102491
170988,2015-05-01,165180
400400,2015-11-01,6199296.58
162989,2018-07-01,110296
244191,2017-10-01,77273
244191,2017-01-01,75362
241449,2017-06-01,177148
147624,2018-06-01,1692085.62
107246,2016-03-01,281514.7
227911,2015-05-01,187724.76
131088,2015-11-01,84130
161811,2015-06-01,203376.49
155006,2017-11-01,368180
155866,2016-08-01,833119.22
131629,2015-02-01,123012.75
143385,2015-05-01,85977
159936,2018-04-01,505142.68
223781,2018-04-01,1605522
156590,2016-06-01,113825
122676,2016-11-01,124650
167183,2018-12-01,82945
100803,2016-11-01,79158.46
169727,2018-04-01,81171.82
175555,2016-08-01,153475
122908,2019-01-01,186575
142582,2015-03-01,117436.14
168153,2018-05-01,102041
133176,2017-05-01,1194145.06
120310,2016-12-01,511252
126894,2018-09-01,125375
155848,2018-02-01,5541629
155706,2018-09-01,140502.5
139077,2015-06-01,110327.44
169727,2018-07-01,99047.24
247158,2016-11-01,124631
124886,2018-02-01,199849.2
137859,2017-04-01,77012
156300,2016-06-01,127885
148218,2018-07-01,85851
173144,2018-11-01,76456.78
122676,2018-06-01,178242
142752,2017-09-01,82795.21
155866,2018-03-01,1045774.95
243546,2017-12-01,136293.7
106036,2015-07-01,115547.12
161122,2017-07-01,645922.54
223137,2015-12-01,1145801
132737,2016-07-01,238738.47
122908,2016-04-01,229157
121683,2017-07-01,84217
222534,2016-08-01,99780
165408,2015-06-01,76907
156590,2015-07-01,78716
141574,2016-04-01,91766
130682,2016-09-01,1115801.15
141966,2015-11-01,216183
146000,2016-01-01,82408
234236,2016-08-01,456817.55
152138,2018-11-01,122168
220401,2018-05-01,78394
245100,2018-12-01,173012
155182,2018-02-01,153516
240203,2017-12-01,80636
255314,2015-04-01,133408.38
171756,2017-03-01,78449
155232,2017-04-01,155625.3
168732,2018-03-01,579140.93
122908,2016-12-01,279226
221774,2018-03-01,106026.29
128680,2017-06-01,101711.1
171736,2017-11-01,95595
172417,2015-07-01,75903.6
232944,2018-07-01,98317.29
109874,2017-06-01,368005.35
184147,2018-05-01,105488
224210,2018-06-01,82000
133665,2015-06-01,111301
127441,2017-06-01,150200.3
144109,2015-02-01,288977
221774,2018-09-01,89113
168450,2016-08-01,114027
222356,2015-06-01,220529
140061,2016-08-01,111678
171736,2018-08-01,429666
124886,2015-05-01,108871
149059,2015-07-01,79727.32
222063,2015-06-01,252118
128074,2017-02-01,87716
170125,2016-08-01,94077
120310,2019-01-01,620218
244264,2017-11-01,89779.1
157190,2017-03-01,90451.78
244191,2016-06-01,103022
142622,2018-01-01,215582.25
142622,2018-10-01,257721.89
171837,2018-02-01,125270.38
254224,2015-06-01,80623.91
159834,2018-10-01,344546
159834,2018-01-01,140733
132544,2018-03-01,123886
240663,2015-07-01,325915
107963,2018-05-01,96988
234122,2015-04-01,97123
250961,2018-04-01,122651
157197,2018-04-01,82400
138103,2015-12-01,88264
147624,2015-02-01,1579306
223137,2015-07-01,1066452
148507,2016-12-01,77680.94
220379,2017-09-01,141753
223316,2017-02-01,103252
175744,2016-04-01,100780.18
151287,2016-04-01,142299.13
172440,2015-07-01,133737.1
142622,2017-02-01,720109
107246,2015-12-01,165758.1
250549,2018-04-01,188106
172241,2015-09-01,84071
120715,2018-04-01,81296
102795,2017-05-01,136877.94
170610,2015-04-01,296392
165717,2015-09-01,140105
255364,2015-12-01,82962
139257,2017-06-01,154603
171837,2017-04-01,208156.44
107715,2016-04-01,89507
150250,2016-07-01,103309.5
132737,2017-12-01,101666.1
170942,2015-03-01,148405
171935,2016-08-01,643753.86
254010,2017-09-01,177357
102865,2017-05-01,76734
159834,2015-09-01,153417.01
148507,2017-08-01,134133.62
148510,2016-05-01,76366.95
155848,2016-11-01,862989
138862,2016-12-01,173490.91
149821,2016-11-01,75421.65
154785,2018-03-01,172285
140061,2018-11-01,79467
171837,2015-06-01,266099
254010,2017-10-01,221890
254010,2017-01-01,165218
168732,2016-12-01,372188.24
254791,2016-03-01,149318
255314,2015-07-01,84685
148218,2018-03-01,95332
144688,2018-11-01,88221
223662,2018-07-01,244345.2
155425,2015-09-01,184755
172534,2016-11-01,96076.02
245727,2018-05-01,102630
100803,2016-05-01,247735.2
172891,2019-01-01,140968.77
168732,2015-08-01,241274.08
255364,2017-10-01,109724
256382,2019-02-01,277574
235185,2018-12-01,163299.3
243733,2017-12-01,191478.6
256259,2016-12-01,1411727.23
124886,2018-09-01,114298
254224,2017-06-01,103975
165393,2015-10-01,75890
138862,2016-11-01,105658.46
144208,2016-10-01,79354
255170,2016-07-01,167207
254791,2015-05-01,106055
182380,2018-06-01,222315
171756,2018-06-01,231553.72
700700,2017-02-01,319397.35
138765,2015-05-01,79526.9
109969,2017-06-01,161731.05
224408,2016-05-01,562165
155006,2017-10-01,213714
243546,2016-05-01,104371.1
242966,2018-05-01,133091
106036,2018-08-01,131203
255962,2017-10-01,174280.48
255962,2017-01-01,255737.3
249972,2018-05-01,120486
107246,2018-08-01,190216.64
241449,2015-02-01,114071
152663,2017-05-01,339605
159834,2016-06-01,310243.2
123368,2015-12-01,90074
244191,2018-08-01,129198
163747,2017-10-01,193040
900900,2018-02-01,526294
147822,2017-08-01,93104
